states,scores
2121122012210111002120000,"[0, -1, 0, 0, 0]"
2111222012110112202011020,"[0, 0, -1, 0, 0]"
2211020110202001010000000,"[0, 0, 0, 0, 0]"
2211020110202201011000000,"[0, 0, 0, 0, 0]"
2211020110202201011020100,"[0, -1, 0, 0, 0]"
2111220020100100000000000,"[0.0283, 0, 0, 0, 0]"
2111221020100102000000000,"[0.03154, 0, 0, 0, 0]"
2111221020110102000020000,"[0, 0, 0, 0, -1]"
2211121110122101202021020,"[0, 0, 0, 0, 0]"
2211121112122111202021020,"[0, 0, 0, 0, 0]"
2211121112122111212221020,"[0, 0, 0.0119, 0, 0]"
2121112110221101002020020,"[0, 0.0119, 0, 0, 0]"
2121112110221101212020020,"[0, 1, 0, 0, 0]"
2121020010200101002010000,"[0, 0.0119, 0, 0, 0]"
2121022010210101002010000,"[0, -1, 0, 0, 0]"
2221121112110102102022010,"[0, 0, 0.0119, 0, 0]"
2221121112112102112022010,"[0, 0, 0, 0, 0]"
2121021020210101001020000,"[0, -1, -1, -1, 0]"
2001220021100100001000000,"[0, 0, 0, 0, 0]"
2201220021100100001000010,"[0.0119, 0, 0, 0, 0]"
2201221021100102001000010,"[0, 0, 0, 0, 0]"
2201221021120102001010010,"[0, 0.02369, 0, 0, 0]"
2111220010100002000000000,"[0.02053, 0, 0, 0, 0]"
2111221011120002000020000,"[0, 0, 0, 0, 0]"
2111221211120012000020000,"[0, 0.0119, 0, 0, 0]"
2111221211120012200021000,"[0, 0, 0.0119, 0, 0]"
2111221211122012200121000,"[0, 0, 0, 0, 0]"
2111221211122212201121000,"[0, 0, 0.0119, 0, 0]"
2111221211122212221121010,"[0, 0, 1, 0, 0]"
2111220010100102002010020,"[0, 0.02088, 0, 0, 0]"
2111222010110102002010020,"[0, 0.04152, 0, 0, 0]"
2111222012110112202211021,"[0, 0, -1, 0, 0]"
2111220001000000000000000,"[0.0119, 0, 0, 0, 0]"
2111220001200001000000000,"[0.0119, 0, 0, 0, 0]"
2111221001200001000020000,"[0, 0.0119, 0, 0, 0]"
2111221011220001000020000,"[0, 0.0119, 0, 0, 0]"
2111221011220101200020000,"[0, 0, -1, 0, 0]"
2221020110100100000000000,"[0, 0, 0, 0, 0]"
2221111210201101002020000,"[0, 0, 0, 0, 0]"
2121121112122111212021220,"[0, 0, 0, 0, 0.02083]"
1121121020200001000020000,"[0, 0.0119, 0, 0, 0]"
1121121020220001100020000,"[0, 0.0119, 0, 0, 0]"
1121121020220101100022000,"[0, 0, 0.0119, 0, 0]"
1121121220220101101022000,"[0, 0, -1, 0, 0]"
2221221021120112201211011,"[0, 0, -1, 0, 0]"
2211222011110101002020000,"[0, 0.0119, 0, 0, 0]"
2211222011110101202021000,"[0, 0, 0, 0, -1]"
1021000020000100000000000,"[0.01785, 0, 0, 0, 0]"
1021020020000100001000000,"[0.0119, 0, 0, 0, 0]"
1021020020200101001000000,"[0.0119, 0, 0, 0, 0]"
1021020120200101001020000,"[0, 0.02321, 0, 0, 0]"
1221020120201101001020000,"[0, 0.0119, 0, -1, 0]"
1221022120201101011020000,"[0, 0, -1, 0, 0]"
2101122012000100000000000,"[-1, 0, 0, 0, 0]"
2021000120001100000000000,"[0, 0, 0, 0, 0]"
2021010120001100020000000,"[0.0119, 0, 0, 0, 0]"
2021010120201101020000000,"[0.0119, 0, 0, 0, 0]"
2121010120201101020020000,"[0, 0, 0, 0, 0]"
2121110120201101020020200,"[0, -1, 0, 0, 0]"
2201121011120102002010020,"[0, 0.02083, 0, 0, 0]"
2211121011120122202011020,"[0, 0, 0.0119, 0, -1]"
2211121211120122202111020,"[0, 0, -1, 0, 0]"
2201221010100202001010010,"[0, 0, 0, 0, 0]"
2221221110100202001010010,"[0, 0, 0, 0, 0]"
2221221112101202001010010,"[0, -1, 0, 0, 0]"
2221020120001100001000010,"[0.0119, 0, 0, 0, 0]"
2221020120201101001000010,"[0.0119, 0, 0, 0, 0]"
2221220120201101001010010,"[0, 0.0119, 0, 0, 0]"
2221222120201101011010010,"[0, -1, 0, 0, 0]"
2011220111202001000000000,"[0.01726, 0, 0, 0, 0]"
2111220111202101022020010,"[0, 0, -1, 0, 0]"
1221211200211001000020000,"[0, 0.0119, 0, 0, 0]"
1221211200211001200021000,"[0, 0, 0.0119, 0, 0]"
1221211200211001220021100,"[0, 0, 0, 0.0119, 0]"
1221211221211001220021100,"[0, 0, 0, -1, 0]"
2011220210001100000000000,"[0, 0, -1, 0, 0]"
2121121022210111000020000,"[0, -1, 0, 0, 0]"
2121121120110102202021000,"[0, 0, 1, 0, 0]"
2111220120201101000020000,"[0, -1, 0, 0, -1]"
2110010000200000000000000,"[0.0119, 0, 0, 0, 0]"
2201121020100101000020000,"[0, 0, 0, 0, 0]"
2201121020110101002020000,"[0, 0.0119, 0, 0, 0]"
2211121020110101202020000,"[0, 0, 0, 0, 0]"
2211121022110101202021000,"[0, 0, -1, 0, 0]"
0011200012000100002000000,"[0.0119, 0, 0, 0, 0]"
2111200012000100002000000,"[0, 0, 0, 0, 0]"
2111202012010100002000000,"[0.0119, 0, 0, 0, 0]"
2111222012110100002000000,"[0.0119, 0, 0, 0, 0]"
2111222012110102102000000,"[0.0119, 0, 0, 0, 0]"
2111222012110112102020000,"[0, 0, -1, 0, 0]"
2211211010220102002010010,"[0, -1, 0, 0, 0]"
2201122012110101200021000,"[0, 0, -1, 0, 0]"
2111212211211121202222011,"[0, 0, 1, 0, 0]"
2221221121120112201211010,"[0, 0, 1, 0, 0]"
2121021010100102002020010,"[0, 0.0119, 0, 0, 0]"
2121121010120102002020010,"[0, 0.0119, 0, 0, 0]"
2121121110120102202020010,"[0, 0, 0, 0, 0]"
0100100002000000000000000,"[0.0283, 0, 0, 0, 0]"
2121101002000000000000000,"[0.02083, 0, 0, 0, 0]"
2121121012000000000000000,"[0.04163, 0, 0, 0, 0]"
2121210010100102002020010,"[0, 0, 0, 0, 0]"
2121210210101102002020010,"[0, -1, 0, 0, 0]"
2211122210201101012020100,"[0, -1, 0, 0, 0]"
2201221011210121102020010,"[0, 0.03093, 0, 0, -1]"
2201012010100200001000000,"[0.0119, 0, 0, 0, 0]"
2201012010110202001000000,"[0, 0, 0, 0, 0]"
2221012010110202101000000,"[0.0119, 0, 0, 0, 0]"
2221012110110202101020000,"[0, 0, 0, 0, 0]"
2221012110111202101022000,"[0, 0, -1, 0, 0]"
1201021010220102102010000,"[0, 0, 0.03233, 0, 0]"
1211021010220102102010020,"[0, 0.0119, 0, 0, 0]"
1211121010220102102012020,"[0, 0, -1, 0, 0]"
2221121012120122102112011,"[0, 0, -1, 0, 0]"
1201021010210201000020000,"[0, 0.02321, 0, 0, 0]"
1201021010210201102020000,"[0, 0.0119, 0, 0, 0]"
1201021010210201102022010,"[0, 0, -1, 0, 0]"
2012010010200101002000000,"[0.0119, 0, 0, 0, 0]"
2012010110200101002020000,"[0, -1, 0, 0, 0]"
2021120110201201000000000,"[0, 0, 0, 0, 0]"
2021120111201201020000000,"[0, 0, 0, 0, 0]"
2121120111201201020000200,"[0, 0, 0, 0, 0]"
2121122111201201020010200,"[0, -1, 0, 0, 0]"
2221210010200101002010010,"[0, 0, 0, 0, 0]"
2221212010210101002010010,"[0, -1, 0, 0, 0]"
2111220021200110000000000,"[1, 0, 0, 0, 0]"
2021120011200111002020000,"[0, 0.0119, 0, 0, 0]"
2221121011200111002020000,"[0, -1, 0, 0, 0]"
2221121211201111002020000,"[0, -1, 0, 0, 0]"
2211222010110102102011020,"[0, 0, -1, 0, -0.27201]"
2121120211101102002020000,"[0, -1, 0, 0, 0]"
2001110010000200002000000,"[0, 0, 0, 0, 0]"
2001110010200201002000000,"[0.0119, 0, 0, 0, 0]"
2101110010200201002020000,"[0, 0.0119, 0, 0, 0]"
2101112010210201002020000,"[0, -1, 0, 0, 0]"
1121221022100100000000000,"[0.0119, 0, 0, 0, 0]"
1121221022100102000010000,"[0, 0.0119, 0, 0, 0]"
1121221022120102100010000,"[0, 0.0119, 0, 0, 0]"
1121221122120102100012000,"[0, 0, 0.0119, 0, 0]"
1121221122122102110012000,"[0, 0, 0.0119, 0, 0]"
1121221122122112110012200,"[0, 0, 0, -1, 0]"
2211122012110112102212021,"[0, 0, -1, 0, 0]"
2221210110201101002020010,"[0, -1, 0, 0, 0]"
1121021100200002000000000,"[1, 0, 0, 0, 0]"
2201121011220101102022010,"[0, 0, -1, 0, -0.28932]"
2101221011220111202020010,"[0, 0.01785, 0, 0, 0]"
2111221011220111202022010,"[0, 0, 0, 0, -1]"
2111022010120002000010000,"[0, 0, 0, 0.0119, 0]"
2211011210200101002000020,"[0.0119, 0, 0, 0, 0]"
2211011210201101002020020,"[0, 0.0119, 0, 0, 0]"
2211011210201101022020120,"[0, 0, 0, 0, 0]"
2211211210211101022020120,"[0, 0.0119, 0, 0, 0]"
2211211210211101222021120,"[0, 0, 0, 0, -1]"
2111220112100102002010020,"[0, 0, 0, 0, 0]"
2111222112101102002010020,"[0, 0, 0, 0, -1]"
2201211011220122102010010,"[0, 0.0119, 0, 0, 0]"
2211211011220122102012010,"[0, 0, -1, 0, 0]"
2211221211120102102010000,"[0, 0, 0.03169, 0, 0]"
2121120111200101002020020,"[0, -1, 0, 0, 0]"
2211221211121122102021010,"[0, 0, -0.43215, 0, -1]"
2211221211121122122021110,"[0, 0, 0, 0, -1]"
2201120010100200001000000,"[0, 0, 0, 0, 0]"
2221122110110202201011000,"[0, 0, 0.0119, 0, 0]"
2011010020000000000000000,"[0.02321, 0, 0, 0, 0]"
2011010020100200000000000,"[0.0119, 0, 0, 0, 0]"
2111010020100202000000000,"[0, 0, -1, 0, 0]"
1201021010210200002000010,"[0, 0, 0, 0, 0]"
1221021010210200102000010,"[0, 0, 0, 0, 0]"
1221021110210200102002010,"[0, 0, -1, 0, 0]"
2121212011210101202020010,"[0, 0, 0.0119, 0, 0]"
2201121010210101200020000,"[0, -1, -1, 0.10075, 0]"
2201110002100000000000000,"[0.0119, 0, 0, 0, 0]"
2201111002100002000000000,"[0.0119, 0, 0, 0, 0]"
2201111012100002000020000,"[0, 0, 0, 0, 0]"
2201111012100122000020000,"[0, 0, -1, 0, 0]"
2121010020200101000000000,"[0.0119, 0, 0, 0, 0]"
2121011020200101000020000,"[0, 0.0119, 0, 0, 0]"
2121011120220101000020000,"[0, 0.0119, 0, 0, 0]"
2121011120221101200020000,"[0, 0.0119, 0, 0, 0]"
2121011120221101201022000,"[0, 0, 0.0119, 0, 0]"
2121011120221101221022100,"[0, 0, 0, 0.0119, 0]"
2121111120221101221022120,"[0, 0, 0, 0, 0.0119]"
2121111122221111221022120,"[0, 0, 0, 0, -1]"
2201120010100100002000000,"[0.03724, 0, 0, 0, 0]"
2011000210002000010000000,"[0.0119, 0, 0, 0, 0]"
2011020210002100010000000,"[-1, -1, -1, 0, 0]"
2221120011100101002000020,"[0.0119, 0, 0, 0, 0]"
2221120111100101002020020,"[0, 0.0119, 0, 0, 0]"
2221122111100111002020020,"[0, 0.0119, 0, 0, 0]"
2221122111121111002020020,"[0, 1, 0, 0, 0]"
2201121022110102001000000,"[0.0119, 0, 0, 0, 0]"
2201121022110102101020000,"[0, 0, 0, 0, 0]"
2201121022110102101022010,"[0, 0, 0.01785, 0, 0]"
2221121022110112101022010,"[0, 0, 0, 0, 0.0119]"
2221121010110102002010020,"[0, 0, 0, 0, 0.03752]"
2221121011110102202010020,"[0, 0.01785, 0, 0, 0]"
2221121011110122202011020,"[0, 0, 0, 0, -1]"
2011220212101112002010000,"[0, 0, 0, 0, 0]"
2211221212101112002010000,"[0, 0, 0, 0, -1]"
2111221221122122110012100,"[0, 0, 0, 0, 0]"
2111221221122122112012110,"[0, 0, 0, 0, 0]"
2121220010100102002010010,"[0, 0.02088, 0, 0, 0]"
2121222011110102202010010,"[0, 0.0119, 0, 0, 0]"
2121222011110112202012010,"[0, 0, -1, 0, 0]"
2101220012100101002000000,"[0.01726, 0, 0, 0, 0]"
2221221211121122012110010,"[0, -1, -1, 0, 0]"
1021120010200101002020000,"[0, 0.01785, 0, 0, 0]"
1221120110200101002020000,"[0, -1, 0.0119, 0, 0]"
2121022210110201101020000,"[0, 0, 0, 0, 0]"
2121222210111201101020000,"[0, 0, 0, -1, 0]"
2121112010200101002020000,"[0, 0, 0, 0, 0]"
2121112210201101002020000,"[0, 0, 0, 0, 0]"
2121112212211101002020000,"[0, 0, 0, -1, 0]"
2121122111221201001020000,"[0, 0.0119, 0, 0, 0]"
2121122111221201201021000,"[0, 0, 0, 0, 0]"
2121122111221201221021010,"[0, 0, 0.0119, 0, 0]"
2121122111221211221021210,"[0, 0, 0, 0, 0.0119]"
2111021110202101002020020,"[0, 0, -1, 0, 0]"
2021220110101101002020000,"[0, 0.0119, 0, 0, 0]"
2221221110101101002020000,"[0, 0.0119, 0, 0, 0]"
2221221110121101012020000,"[0, -1, 0, 0, 0]"
2111222012110101102020020,"[0, -1, 0, 0, 0]"
2111221212210111002020000,"[0, -1, 0, 0, 0]"
2201221011110122202111020,"[0, 0, -1, 0, -0.4381]"
2121122111111222221022110,"[0, 0, 0, 0, 0.01785]"
2021210111202121012120000,"[0, -1, -1, -1, -0.82143]"
2111221020210101001020020,"[0, 0.0119, 0, 0, 0]"
2111221021210101201020020,"[0, -1, 0, 0, 0]"
2201122012110112102012000,"[0, 0, -0.11438, 0, 0]"
2211201110020000000000000,"[0.0119, 0, 0, 0, 0]"
2211201112020100000000000,"[0.0119, 0, 0, 0, 0]"
2211221112021100000000000,"[0, -1, 0, 0, 0]"
1211220010000100002000000,"[0, 0, 0, 0, 0]"
1211221210000100002000000,"[0, 0, 0, 0, 0]"
1211221210200101002000000,"[0, 0, 0, 0, 0]"
1211221210220101002000010,"[0.0119, 0, 0, 0, 0]"
1211221210220101102020010,"[0, 0, 0, 0, 0]"
1211221210221101102022010,"[0, 0, 0.0119, 0, 0]"
1211221210221101122022110,"[0, 0, 0, 0, 0.0119]"
1211221212221111122022110,"[0, 0, 0, 0, 0]"
2221010210100101002000000,"[0.01785, 0, 0, 0, 0]"
2221010210100101002020010,"[0, 0, 0, 0, 0]"
2221012210110101002020010,"[0, -1, 0, 0, 0]"
2101220010100201000000000,"[0.0119, 0, 0, 0, 0]"
2101221010100201000020000,"[0, 0, 0, 0, 0]"
2101221011120201000020000,"[0, 0, 0, 0, 0]"
2101221011120201200021000,"[0, 0, -1, 0, 0]"
2221111020220100001000010,"[0.0119, 0, 0, 0, 0]"
2221111120220102001000010,"[0, 0, 0, 0, 0]"
2221111122220102101000010,"[0.0119, 0, 0, 0, 0]"
2221111122220102101021010,"[0, 0, 0.0119, 0, 0]"
2221111122222112101021010,"[0, 0, 0, 0, 0]"
2221111122222112121021110,"[0, 0, 0, 0, -1]"
2111220111200101002020020,"[0, -1, -1, 0, 0]"
2021010110202101002000000,"[-0.09272, 0, 0, 0, 0]"
2101110020000200000000000,"[0, 0, 0, 0, 0]"
2101110020200200001000000,"[-1, 0, 0, 0, 0]"
2201011010220202100011000,"[0, 0, -1, 0, 0]"
2101121020210101202021000,"[0, 0, 0, 0, 0]"
2101210010000100002000020,"[0, 0, 0, 0, 0]"
2121210110000100002000020,"[0, 0, -1, 0, 0]"
2221221110121102202011010,"[0, 0, 1, 0, 0]"
2201121010120102202010010,"[0, 0.02857, 0, 0, 0]"
2201121011120122202112010,"[0, 0, -1, 0, 0]"
2111021010220000000000000,"[1, 0, 0, 0, 0]"
2021020110100000000000000,"[0.0119, 0, 0, 0, 0]"
2021020110101002000000000,"[0, 0, 0, 0, 0]"
2021020110101002020010000,"[0, 0, 0, 0, 0]"
2021220110101102020010000,"[0, 0, -1, 0, 0]"
1121020110202000000000000,"[0.0119, 0, 0, 0, 0]"
1121120110202002000000000,"[1, 0, 0, 0, 0]"
2121122011210101202020010,"[0, -1, 0, 0, 0]"
2102001010010200000000000,"[0, 0, 0, 0, 0]"
2102121010010200000000000,"[0, 0, 0, 0, 0]"
2102121011010200200000000,"[0.0119, 0, 0, 0, 0]"
2102121011210201200000000,"[0.0119, 0, 0, 0, 0]"
2102121011210201200021000,"[0, 0, -1, 0, 0]"
1001120002200001000000000,"[0.0119, 0, 0, 0, 0]"
1101120002200001000020000,"[0, -1, 0, 0, 0]"
1221122110201001020020100,"[0, -1, 0, 0, 0]"
2021120101101002000020000,"[0, 0, 0, 0, 0]"
2221120101101002010020000,"[0, -1, 0, 0, 0]"
2221122010110202101010000,"[0, 0.0119, 0, 0, 0]"
2221122110110202101012000,"[0, 0, 0.0119, 0, 0]"
2221122110112202111012000,"[0, 0, 0.0119, 0, 0]"
2221122110112202111012210,"[0, 0, 0, 0, 0]"
2221122112112212111012210,"[0, 0, 0, 0, 0.0119]"
2021010210101102002010020,"[0, 0.03303, 0, 0, 0]"
2221011210101102002010020,"[0, 0, 0.03415, 0, 0]"
2111221112201021000120002,"[0, -1, 0, 0, 0]"
0121201020000100000000000,"[0.0119, 0, 0, 0, 0]"
2121211020000100000000000,"[0, 0, 0, 0, 0]"
2121211020020100100000000,"[0.0119, 0, 0, 0, 0]"
2121211020220100101000000,"[0.0119, 0, 0, 0, 0]"
2121211120220102101000000,"[0.0119, 0, 0, 0, 0]"
2121211120221102101020000,"[0, 0.0119, 0, 0, 0]"
2121211120221102111022000,"[0, 0, 0, 0, 0]"
2121211121221102111022200,"[0, 0, 0, 1, 0]"
2111221112200021000120000,"[0, -1, 0, 0, 0]"
2001110010200200001000020,"[0.0119, 0, 0, 0, 0]"
2211110011200202001000020,"[0, 0, 0, 0, 0]"
2211110111200222001000020,"[-1, 0, 0, 0, 0]"
2211021210110101002020020,"[0, -1, 0, 0, 0]"
2221121012110112202011020,"[0, 0, -1, 0, -0.31518]"
2201121012200101002010000,"[0, 0, 0, 0, 0]"
2201121012210101002010020,"[0, 0.0119, 0, 0, 0]"
2201121012210101202011020,"[0, 0, -1, 0, 0]"
2002120012100100001000000,"[-1, 0, 0, 0, 0]"
2011220210201101002000010,"[0.01967, 0, 0, 0, 0]"
2011220210201101012020010,"[0, 0.02053, 0, 0, 0]"
2111222112200011000120000,"[0, -1, 0, 0, 0]"
2110020100000000000000000,"[0, 0, 0, 0, 0]"
2110021100200000000000000,"[1, 0, 0, 0, 0]"
2021210111202121012120012,"[0, -1, -1, 0, 0]"
2221021110110102002010020,"[0, 0, 0.03652, 0, 0]"
1122122010210101200021000,"[0, 0, 0.02321, 0, 0]"
1122122210211101200021000,"[0, 0, 0.02321, 0, 0]"
1122122210211101220021100,"[0, 0, 0, -0.43215, 0]"
1122122210211101222021110,"[0, 0, 0, 0, -1]"
2201011010220102002010010,"[0, 0.0119, 0, 0, 0]"
2201011010220102202011010,"[0, 0, -1, 0, 0]"
2201121012210101002020010,"[0, 0.01785, 0, 0, 0]"
2111221211121222221021110,"[0, 0, 0, 0, -1]"
2121120112201101002020000,"[0, -1, -0.65715, -0.59487, -1]"
2122021110001000000000000,"[0.0119, 0, 0, 0, 0]"
2122021110201001000000000,"[0.0119, 0, 0, 0, 0]"
2122021110211001000020000,"[0, 0.0119, 0, 0, 0]"
2122021110211101200020000,"[0, 0, 0, 0, 0]"
2122121110211101202020000,"[0, -1, -1, 0, 0]"
2101212012210111202020010,"[0, 0, -1, 0, 0]"
2101122010120202100010000,"[0, -1, 0, 0, 0]"
2121121112201101022020000,"[0, -1, -1, -1, -1]"
2201121020210101000000000,"[0.0119, 0, 0, 0, 0]"
2201121020210101100020000,"[0, 0.0119, 0, 0, 0]"
2201121021210101100022000,"[0, 0, 0, 0, 0]"
2221121021210111100022000,"[0, 0, 0, 0, 0]"
2221121221210111101022000,"[0, 0, 0, -1, 0]"
2211121010120202001020010,"[0, 0.01785, 0, 0, 0]"
2211121110120202201020010,"[0, -1, -1, 0, 0]"
2121121001200001000020000,"[0, 0.0119, 0, 0, 0]"
2121121001220011000020000,"[0, 0, 0, 0, 0]"
2121121001220011100220000,"[0, 0, 0, 0, 0]"
2121121011220011100222000,"[0, 0, 0.0119, 0, 0]"
2121121211220011100222001,"[0, 0, 0.0119, 0, 0]"
2121121211222011110222001,"[0, 0, 0.0119, 0, 0]"
2121121211222111110222201,"[0, 0, 0, 0.0119, 0]"
2111221211212121202122011,"[0, 0, 0.0119, 0, 0]"
0120100000000000000000000,"[0, 0, 0, 0, 0]"
0120101002000000000000000,"[0, 0, 0, 0, 0]"
1120101202000000000000000,"[0.0119, 0, 0, 0, 0]"
1120121202010000000000000,"[-1, 0, 0, 0, 0]"
2221121010120102200011000,"[0, 0, -1, 0, 0]"
2201121011000020000000000,"[0.0119, 0, 0, 0, 0]"
2201121011200021000000000,"[0, 0, 0, 0, 0]"
2201121011200021000120000,"[0, 0, 0, 0, 0]"
2201121011220021100120000,"[0, 0, 0, 0, 0]"
2211121011220021100120002,"[0, 0, 0, 0, 0]"
2211121011220121100122002,"[0, 0, -1, 0, 0]"
1221020010000100002000010,"[0.03169, 0, 0, 0, 0]"
1221020010200101002000010,"[0, 0, 0, 0, 0]"
2121221011210001000020000,"[0, -1, 0, 0, 0]"
2121010210200101002010020,"[0, 0.0119, 0, 0, 0]"
2121012210201101002010020,"[0, -1, 0, 0, 0]"
2021010020100100002000010,"[0.0119, 0, 0, 0, 0]"
2021010020100102002010010,"[0, 0.0119, 0, 0, 0]"
2221011020100102002010010,"[0, 0.0119, 0, 0, 0]"
2221011020120102102010010,"[0, 0.0119, 0, 0, 0]"
2221011120120102102012010,"[0, 0, 0.0119, 0, 0]"
2221011120122102112012010,"[0, 0, 0.0119, 0, 0]"
2221111120122102112012210,"[0, 0, 0, 0, 0.0119]"
2221111122122112112012210,"[0, 0, 0, 0, 0]"
2221111010220102002010010,"[0, -1, 0, 0, 0]"
2221111012220102102010010,"[0, -1, 0, 0, 0]"
2211221112110112202211020,"[0, 0, 0, 0, 0]"
2211221112112112212211020,"[0, 0, 0, 0, 0]"
2211000020000100001000000,"[0.0119, 0, 0, 0, 0]"
2211010220000100001000000,"[0.0119, 0, 0, 0, 0]"
2211010220201100001000000,"[0, 0, 0, 0, 0]"
2211011220201100001000020,"[0.0119, 0, 0, 0, 0]"
2211011220211102001000020,"[0.0119, 0, 0, 0, 0]"
2211011220211102101020020,"[0, 0.0119, 0, 0, 0]"
2211111220211102101022020,"[0, 0, 0.0119, 0, 0]"
2211111220211102121022120,"[0, 0, 0, 0, -1]"
2001120012100202001010000,"[0, 0.0119, 0, 0, 0]"
2201120012100202001010010,"[0, 0.0119, 0, 0, 0]"
2201122012110202001010010,"[0, 0.0119, 0, 0, 0]"
2201122012110202201011010,"[0, 0, 0.0119, 0, 0]"
2221122112110202201011010,"[0, 0, 0.0119, 0, 0]"
2221122112112212201011010,"[0, 0, 0, 0, 0.0119]"
2111222012100111002020000,"[0, 0.01785, 0, 0, 0]"
2111222012120111002120000,"[0, 0, 0, 0, 0]"
2001220011100201001000020,"[0.0119, 0, 0, 0, 0]"
2201220011100201001010020,"[0, 0, 0, 0, 0]"
2221220111100201001010020,"[0, -1, 0, 0, 0]"
1201020020100100000000000,"[0.0119, 0, 0, 0, 0]"
1201020020100102000010000,"[0, 0.0119, 0, 0, 0]"
1201022020100102001010000,"[0, 0, 0, 0, 0]"
1201222020110102001010000,"[0, 0.0119, 0, 0, 0]"
1201222021110102201010000,"[0, 0.0119, 0, 0, 0]"
1201222021110112201012000,"[0, 0, 0, 0, 0]"
1211222021110112201212000,"[0, 0, 1, 0, 0]"
2001220011100112002020010,"[0, 0, 0, 0, 0]"
2001220011100112002220011,"[0, 0.0119, 0, 0, 0]"
2201221011100112002220011,"[0, 0.0119, 0, 0, 0]"
2201221011120112102220011,"[0, 0.0119, 0, 0, 0]"
2211221011120112102222011,"[0, 0, 0.0119, 0, 0]"
2211221211121112102222011,"[0, 0, 0.0119, 0, 0]"
0201001010000200000000000,"[0.0267, 0, 0, 0, 0]"
2201011010220200101000000,"[0, 0, 0, 0, 0]"
2201011010220201101002000,"[0.0119, 0, 0, 0, 0]"
2211011010220201101022000,"[0, 0, 0, -1, 0]"
1021020120200101000000000,"[0, 0, 0, 0, 0]"
1021220120200101000010000,"[0, 0.0119, 0, 0, 0]"
1221220121200101000010000,"[0, 0.0119, 0, 0, 0]"
1221222121201101000010000,"[0, 0.0119, 0, 0, 0]"
1221222121221101100010000,"[0, 0.0119, 0, 0, 0]"
1221222121221101110012000,"[0, 0, -1, 0, 0]"
2121122110001100002000020,"[0.01785, 0, 0, 0, 0]"
2121122110201100012000020,"[1, 0, 0, 0, 0]"
2211121210100102002010020,"[0, 0.01726, 0, 0, 0]"
2211121211122102102010020,"[0, 0, 0, 0, 0]"
2211121211122112112012220,"[0, 0, 0, 0, 0.0119]"
2201121010210101002000020,"[0.03898, 0, 0, 0, 0]"
2121122011000000000000000,"[0.0119, 0, 0, 0, 0]"
2121122011200001000000000,"[0.0119, 0, 0, 0, 0]"
2121122211211001000020000,"[0, 0.0119, 0, 0, 0]"
2121122211211101200020000,"[0, -1, 0, 0, 0]"
0211200210000100000000000,"[-1, -1, 0, 0, 0]"
2111221010120102102000020,"[0.02767, 0, 0, 0, 0]"
2111221010120102102021020,"[0, 0, 0.0119, 0, 0]"
2111221211120102102021020,"[0, 0, -1, 0, 0.69285]"
2121022110110102000020000,"[0, -1, 0, -1, 0]"
2221221011110122102010000,"[0, 0, 0, -1, -1]"
2211221011110102202000000,"[0.0119, 0, 0, 0, 0]"
2201112020010100000000000,"[0.0119, 0, 0, 0, 0]"
2211112020210100000000000,"[0, 0, 0, 0, 0]"
2211112120210100200000000,"[0.0119, 0, 0, 0, 0]"
2211112120211102200000000,"[-1, 0, 0, 0, 0]"
2211211211211121222122010,"[0, 0, 0.0119, 0, 0]"
1201121001220002100012000,"[0, 0, 0, 0, 0]"
1201121001220022100112000,"[0, 0, 0.0119, 0, 0]"
1221121011220022100112000,"[0, 0, -1, 0, 0]"
2221121222121102211011010,"[0, 0, 0.0119, 0, 0]"
2221121222121112211011210,"[0, 0, 0, 0, -1]"
2111221110222101210020000,"[0, -1, -1, 0, 0]"
2211021000100000000000000,"[0.02321, 0, 0, 0, 0]"
2211021010110002000020000,"[0, 0.01726, 0, 0, 0]"
2211021110110002200020000,"[0, 0, 0, 0, 0]"
2211021110111002200022000,"[0, 0, -1, 0, 0]"
2201121012100202001010000,"[0, 0, 0, 0, 0]"
2201121012100222001110000,"[0, 0.0119, 0, 0, 0]"
2201121012120222101110000,"[0, 0, 0, 0, 0]"
2201121012120222101111020,"[0, 0, 0, 0, 0]"
2211121012120222101111022,"[0, 0, -1, 0, 0]"
1201120010200000000000000,"[0.02369, 0, 0, 0, 0]"
1201122010200001000000000,"[0.0119, 0, 0, 0, 0]"
1201122010210001000020000,"[0, 0.0119, 0, 0, 0]"
1201122010210001200021000,"[0, 0, -1, 0, 0]"
1201221010210002200011000,"[0, 0, 0, 0, 0]"
1201221012210102200011000,"[0, 0, -1, 0, 0]"
2001020010100201001000020,"[0.01785, 0, 0, 0, 0]"
2101020010100201001020020,"[0, 0.01726, 0, 0, 0]"
2101022010110201001020020,"[0, 0.01785, 0, 0, 0]"
2111022010110201201020020,"[0, 0, 0.0119, 0, 0]"
2211100220001100000000000,"[0.0119, 0, 0, 0, 0]"
2211121220001100000000000,"[0.0119, 0, 0, 0, 0]"
2211121220201101000000000,"[0.0119, 0, 0, 0, 0]"
2211121220211101000020000,"[0, 0, 0, 0, 0]"
2211121220211101102020000,"[0, 0, -1, 0, 0]"
2211000110000200000000000,"[0.04426, 0, 0, 0, 0]"
2211021110021200000000000,"[-1, 0, 0, 0, 0]"
2221121110200100002000010,"[1, 0, 0, 0, 0]"
2221121110101102022020010,"[0, -1, 0, 0, 0]"
2201211012120112002010000,"[0, 0.0119, 0, 0, 0]"
